Customer Loyalty ID,Gender,Geographic Region,Loyalty Status,Neigborhood Cluster-55 Level,Neighborhood Cluster-7 Level,Television Region,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Indicator
35666982,F,South East,Tin,24,C,London,5,36,5,0
35667954,F,North,Tin,35,D,N West,13,39,5,1
35670785,F,South East,Tin,8,B,S & S East,6,57,8,0
35671099,M,South East,Silver,1,A,London,8,61,2,1
35674217,M,North,Gold,25,C,Yorkshire,9,47,15,0
35674454,F,Scottish,Gold,14,B,Border,5,63,4,0
35676791,U,Scottish,Silver,52,F,C Scotland,8,49,9,0
35676929,M,South West,Silver,49,F,S West,6,0,1,0
35677089,M,South East,Silver,2,A,S & S East,6,68,2,0
35677160,F,South East,Tin,4,A,London,8,29,8,1
35678085,M,Midlands,Silver,45,E,Wales & West,10,59,7,0
35679545,F,Scottish,Gold,2,A,C Scotland,11,74,4,1
35679995,F,South East,Silver,29,D,London,13,61,2,0
35680586,F,South East,Gold,2,A,London,6,75,6,0
35682287,F,South East,Silver,22,C,London,8,0,31,0
35682600,F,Midlands,Gold,19,C,Midlands,21,30,7,1
35684514,M,Midlands,Silver,12,B,East,6,26,4,1
35684891,F,Midlands,Tin,50,F,East,10,52,4,0
35685154,F,South East,Gold,27,D,S & S East,4,71,4,0
35688293,F,South East,Tin,50,F,London,7,39,5,1
35689346,M,North,Gold,22,C,N East,5,50,7,0
35691111,F,Scottish,Gold,34,D,C Scotland,5,62,4,0
35691243,M,South East,Tin,14,B,London,13,52,4,0
35691405,M,Midlands,Gold,41,E,Wales & West,11,67,18,0
35693009,F,South West,Gold,49,F,S West,11,75,2,0
35693181,F,North,Silver,5,B,N West,3,55,4,0
35693491,U,South West,Tin,27,D,S West,12,48,5,0
35694862,F,Midlands,Silver,44,E,Midlands,8,34,9,0
35695400,F,South East,Silver,44,E,S & S East,0,46,15,0
35695630,F,Midlands,Gold,16,C,Midlands,5,64,1,0
35696326,U,South East,Gold,5,B,London,12,47,6,0
35696717,F,Midlands,Gold,27,D,Midlands,8,69,1,0
35697195,U,Midlands,Silver,U,Unknown,Wales & West,5,57,8,0
35698507,F,North,Silver,12,B,Yorkshire,8,70,3,0
35702482,F,South East,Tin,21,C,London,8,31,5,1
35702911,M,South West,Gold,6,B,S West,4,73,20,0
35703128,F,South East,Silver,44,E,London,4,45,10,0
35703586,U,South East,Silver,52,F,S & S East,12,58,3,0
35703926,F,South East,Gold,44,E,London,5,54,9,1
35704493,M,North,Gold,53,F,Yorkshire,0,58,32,0
35706356,F,Midlands,Tin,U,Unknown,Midlands,9,36,8,1
35708812,M,North,Silver,5,B,N West,10,55,4,1
35710230,F,Midlands,Tin,37,E,Midlands,10,52,4,1
35710990,F,South East,Silver,21,C,London,10,45,10,0
35711376,U,Midlands,Silver,52,F,East,7,38,8,0
35712240,F,South East,Tin,35,D,London,12,40,7,1
35713441,F,Midlands,Silver,U,Unknown,Wales & West,13,46,4,0
35715908,M,South East,Gold,27,D,London,10,64,8,0
35717854,U,Scottish,Silver,10,B,C Scotland,4,78,15,0
35718168,F,South East,Gold,24,C,London,5,58,7,0
35718222,F,North,Silver,8,B,Yorkshire,10,0,3,1
35719202,F,North,Tin,27,D,Yorkshire,5,64,8,0
35723943,M,South East,Tin,39,E,London,11,33,8,0
35726284,M,South East,Gold,27,D,S & S East,8,0,4,0
35728600,F,Scottish,Tin,34,D,C Scotland,8,48,5,0
35729860,F,North,Silver,22,C,Yorkshire,10,60,4,0
35733922,F,South East,Silver,37,E,London,12,59,2,1
35734929,M,Midlands,Gold,28,D,Midlands,7,75,25,0
35735674,U,North,Tin,27,D,N West,2,60,4,0
35741968,F,Midlands,Silver,50,F,Midlands,0,0,5,1
35745580,U,Midlands,Tin,51,F,Midlands,15,36,4,1
35747010,U,South East,Gold,23,C,London,11,30,5,0
35747354,F,South East,Silver,4,A,London,4,73,4,0
35748849,F,Scottish,Silver,35,D,Border,7,40,9,0
35750355,U,North,Gold,12,B,N West,12,69,12,0
35750819,M,North,Silver,4,A,Yorkshire,10,63,7,0
35752986,F,South East,Tin,18,C,London,12,64,8,1
35753494,M,Midlands,Gold,52,F,East,11,71,25,0
35754768,F,North,Silver,53,F,Yorkshire,7,23,3,1
35754792,M,North,Gold,20,C,Yorkshire,13,52,1,0
35755306,F,South East,Silver,3,A,London,13,55,8,0
35755900,M,Midlands,Tin,32,D,Wales & West,9,45,5,0
35756647,U,Scottish,Silver,23,C,Border,6,67,11,0
35757074,M,Midlands,Gold,51,F,Wales & West,9,77,4,0
35757171,F,North,Tin,27,D,N West,11,50,7,0
35758585,F,South East,Tin,52,F,London,6,47,8,0
35760881,F,Scottish,Silver,15,B,Border,7,70,5,0
35761918,F,South East,Silver,19,C,London,10,48,5,0
35762957,M,North,Silver,U,Unknown,N West,0,72,8,0
35764305,U,South East,Gold,27,D,S & S East,8,71,4,0
35764755,M,South East,Tin,37,E,London,7,0,5,0
35764933,F,North,Silver,38,E,N West,4,43,9,0
35765816,U,North,Gold,2,A,N East,13,48,3,0
35765964,M,South East,Gold,8,B,S & S East,5,48,4,0
35767444,F,South East,Tin,22,C,London,10,0,7,1
35769862,U,Midlands,Tin,35,D,Wales & West,11,0,8,0
35770259,F,South East,Silver,25,C,London,4,46,24,0
35771867,F,North,Tin,44,E,N West,3,40,4,0
35773533,M,North,Silver,14,B,N West,9,51,5,0
35775714,U,Midlands,Silver,23,C,Midlands,4,36,7,0
35778233,M,South East,Silver,42,E,London,7,39,5,1
35781668,U,South East,Tin,28,D,London,6,51,5,0
35782460,F,North,Tin,16,C,Yorkshire,9,38,4,1
35786740,M,South East,Silver,26,C,London,8,57,4,0
35788158,M,South East,Silver,10,B,London,9,57,16,0
35788298,M,Midlands,Gold,37,E,Midlands,4,67,4,0
35790012,F,Midlands,Gold,19,C,Midlands,7,63,11,0
35793453,M,South East,Gold,12,B,London,4,40,7,0
35793852,U,North,Silver,16,C,Yorkshire,3,71,12,0
35794620,F,South East,Tin,38,E,London,10,35,8,1
35795782,F,Midlands,Tin,35,D,Wales & West,11,38,8,0
35796606,M,Midlands,Gold,28,D,Midlands,7,57,5,0
35796754,U,South East,Silver,8,B,London,6,0,2,0
35797181,M,Midlands,Silver,45,E,Midlands,6,46,9,0
35799672,F,Scottish,Silver,52,F,N Scot,14,44,11,1
35802290,F,Midlands,Silver,35,D,Wales & West,9,48,8,0
35806474,F,South East,Tin,35,D,London,13,31,5,1
35809627,F,South East,Silver,16,C,London,12,66,9,1
35811630,M,South East,Gold,16,C,London,9,66,6,1
35812636,F,Midlands,Gold,23,C,Midlands,8,49,5,1
35813640,F,South East,Platinum,46,F,London,13,65,6,0
35818324,F,Midlands,Tin,46,F,East,4,28,5,0
35818898,M,Midlands,Gold,12,B,Wales & West,0,43,2,0
35822755,F,South East,Silver,38,E,London,2,32,7,1
35823930,F,Midlands,Tin,49,F,Midlands,8,35,0,1
35824731,M,Scottish,Silver,18,C,C Scotland,6,45,0,0
35825266,M,Midlands,Platinum,5,B,Midlands,12,68,4,0
35825720,M,Midlands,Silver,33,D,East,9,41,12,0
35827234,F,North,Silver,37,E,Yorkshire,9,39,9,1
35827960,F,Midlands,Silver,8,B,Midlands,16,32,6,1
35829539,F,South East,Gold,12,B,London,5,66,11,0
35831550,F,South East,Gold,14,B,London,19,0,8,0
35837892,U,South East,Silver,14,B,London,9,50,9,0
35839062,F,South East,Gold,51,F,S & S East,7,59,6,0
35840877,F,South East,Gold,6,B,S & S East,7,72,8,0
35840990,F,North,Gold,24,C,N West,7,56,3,0
35841652,F,North,Silver,27,D,N East,10,46,5,1
35842268,F,North,Gold,9,B,N West,10,46,7,0
35842357,F,North,Silver,32,D,N West,9,59,8,0
35842829,M,Scottish,Gold,33,D,Border,14,44,2,1
35842918,M,South East,Silver,23,C,S & S East,11,28,8,0
35843167,F,Midlands,Silver,19,C,Midlands,6,43,9,1
35843752,M,North,Tin,51,F,N West,15,40,4,1
35844074,F,Midlands,Gold,14,B,East,9,74,8,1
35846697,M,Midlands,Silver,44,E,Midlands,6,67,6,0
35848207,F,South East,Silver,50,F,London,8,62,3,1
35848452,M,Midlands,Silver,17,C,Midlands,9,37,4,0
35849688,F,Midlands,Silver,14,B,Midlands,14,47,5,0
35852573,F,North,Silver,52,F,N West,4,61,8,0
35854932,U,South East,Gold,4,A,London,8,78,27,0
35861726,F,South East,Silver,2,A,S & S East,4,67,7,0
35862323,F,South East,Gold,50,F,London,0,38,5,1
35862552,U,North,Silver,41,E,Yorkshire,11,0,9,0
35862862,F,South East,Gold,19,C,London,9,47,5,0
35863427,F,South East,Silver,53,F,S & S East,5,48,9,0
35863907,F,South East,Gold,52,F,London,9,39,4,1
35865586,M,Midlands,Silver,37,E,Midlands,6,51,8,0
35867465,F,South East,Silver,34,D,London,10,38,9,1
35867856,U,South East,Gold,21,C,London,0,56,3,1
35868429,F,Midlands,Gold,41,E,Midlands,7,75,14,0
35870679,U,South East,Tin,27,D,London,11,35,8,0
35871756,F,South East,Tin,25,C,London,7,52,10,0
35873546,F,North,Tin,52,F,N East,6,44,0,0
35878408,M,South East,Gold,1,A,London,3,64,7,0
35878980,F,South East,Silver,1,A,London,14,42,3,1
35879366,F,Scottish,Silver,3,A,C Scotland,14,41,11,1
35879617,F,South East,Tin,21,C,London,6,59,8,0
35879820,F,Midlands,Silver,35,D,Wales & West,10,52,5,0
35882898,F,North,Tin,53,F,Yorkshire,4,46,5,0
35883835,F,Midlands,Tin,15,B,East,3,30,7,0
35884629,F,South East,Tin,30,D,S & S East,13,48,5,0
35885188,U,South East,Gold,6,B,S & S East,10,64,10,0
35886729,U,North,Tin,35,D,N West,15,0,5,1
35887261,U,Midlands,Silver,34,D,Midlands,5,65,14,0
35892176,U,Midlands,Silver,34,D,East,8,35,5,1
35892702,F,South East,Gold,6,B,S & S East,3,61,5,0
35893105,M,South East,Gold,1,A,London,9,40,7,0
35894187,F,North,Platinum,35,D,N West,13,77,15,1
35895663,F,Midlands,Gold,51,F,Wales & West,11,32,10,1
35896910,M,South East,Silver,44,E,S & S East,7,46,8,0
35899766,F,South East,Tin,14,B,S & S East,10,38,7,1
35900012,U,South East,Tin,48,F,London,3,46,9,0
35900446,U,Scottish,Silver,48,F,C Scotland,0,42,9,1
35901213,F,Midlands,Tin,28,D,East,10,42,9,1
35906495,U,Midlands,Gold,35,D,Midlands,10,73,4,0
35907831,F,Midlands,Gold,13,B,Midlands,7,78,5,0
35908285,F,Midlands,Silver,19,C,Midlands,8,68,5,0
35909885,U,South East,Gold,36,E,London,7,45,11,0
35912223,F,South East,Silver,14,B,London,12,53,28,1
35914005,F,South East,Silver,22,C,London,0,44,2,0
35915800,M,South East,Silver,6,B,S & S East,8,55,5,0
35915931,U,North,Tin,53,F,Yorkshire,12,58,8,0
35916326,M,South East,Tin,51,F,London,5,58,8,0
35916954,M,North,Gold,19,C,N West,5,72,1,0
35918183,F,South East,Gold,50,F,S & S East,8,54,3,1
35921435,U,South East,Gold,12,B,London,5,34,11,0
35922245,M,South East,Tin,44,E,London,11,46,5,0
35922792,U,North,Tin,46,F,N West,9,31,4,0
35923292,F,North,Silver,34,D,Yorkshire,7,50,9,0
35924337,U,South East,Gold,41,E,London,8,52,5,0
35926836,F,Midlands,Gold,11,B,East,10,79,4,0
35927484,F,South East,Gold,45,E,S & S East,10,48,6,1
35933484,F,Scottish,Tin,38,E,C Scotland,11,42,5,0
35934286,M,Midlands,Silver,22,C,Wales & West,13,72,4,0
35934324,F,Midlands,Tin,24,C,East,8,42,6,1
35934650,F,Midlands,Tin,52,F,Wales & West,6,36,5,1
35935819,F,Midlands,Gold,52,F,Midlands,18,31,2,1
35936297,M,South East,Gold,1,A,London,13,56,8,1
35938176,M,North,Tin,U,Unknown,N West,8,59,4,0
35938630,F,U,Silver,23,C,Unknown,10,34,1,1
35939148,F,Midlands,Silver,12,B,Midlands,6,0,25,1
35940952,F,Midlands,Tin,23,C,Wales & West,6,40,8,1
35940987,F,North,Tin,35,D,Yorkshire,5,46,8,0
35942556,F,North,Tin,28,D,N West,13,55,6,0
35943315,M,Scottish,Gold,34,D,C Scotland,10,66,19,0
35944583,U,South East,Gold,U,Unknown,London,9,0,1,0
35945130,F,North,Tin,32,D,Yorkshire,6,40,8,0
35945946,M,South East,Silver,19,C,S & S East,0,55,10,0
35945989,F,Midlands,Silver,35,D,Wales & West,9,73,16,0
35947540,F,Midlands,Tin,12,B,East,6,38,5,1
35948740,M,South East,Silver,8,B,S & S East,0,53,4,0
35951725,F,South East,Tin,52,F,S & S East,7,35,8,0
35953744,F,South East,Silver,1,A,London,12,0,5,1
35954139,F,North,Tin,1,A,N East,5,51,7,0
35955445,F,Midlands,Silver,31,D,Midlands,9,29,6,1
35956123,M,Midlands,Tin,U,Unknown,Ulster,5,61,4,0
35956476,F,Scottish,Tin,23,C,C Scotland,10,57,5,0
35957120,U,North,Gold,25,C,N West,7,56,2,0
35957405,F,South East,Gold,10,B,London,8,47,6,1
35957650,U,South East,Silver,44,E,London,10,50,8,0
35957693,F,South East,Tin,38,E,London,14,72,6,1
35958100,F,Scottish,Silver,8,B,N Scot,9,0,30,1
35959017,U,Midlands,Tin,28,D,Midlands,0,46,5,0
35961577,M,North,Silver,52,F,Yorkshire,14,71,32,1
35964819,F,Midlands,Gold,16,C,East,12,65,4,1
35965882,F,North,Gold,39,E,N East,3,69,32,0
35967001,F,South East,Gold,52,F,S & S East,5,69,15,0
35970070,M,South East,Tin,51,F,London,10,0,4,0
35975896,U,Scottish,Gold,4,A,C Scotland,6,67,31,0
35976370,F,South East,Silver,22,C,London,6,45,1,0
35977260,M,Midlands,Gold,53,F,East,10,63,4,0
35981616,F,Midlands,Tin,37,E,East,12,37,4,1
35983201,M,Midlands,Silver,8,B,Wales & West,6,46,5,0
35983252,U,Midlands,Tin,41,E,Midlands,7,45,4,0
35983473,F,North,Silver,2,A,N East,17,51,1,1
35983970,M,South West,Tin,47,F,S West,0,49,5,0
35986073,F,Midlands,Tin,28,D,Midlands,11,33,9,1
35987460,M,Midlands,Tin,23,C,Wales & West,9,38,9,0
35989269,F,South East,Tin,27,D,London,11,42,4,1
35990607,F,Midlands,Gold,49,F,Midlands,5,56,2,0
35991310,F,South East,Tin,32,D,London,6,48,5,0
35993185,M,Scottish,Tin,4,A,C Scotland,8,48,5,1
35995641,U,South East,Tin,27,D,London,7,30,0,0
35997830,U,South East,Tin,25,C,London,11,34,8,0
36002794,U,South East,Gold,44,E,S & S East,4,60,2,0
36003944,F,South East,Gold,38,E,London,11,59,12,0
36008040,F,South East,Silver,8,B,London,5,69,11,1
36009195,M,Midlands,Tin,41,E,Midlands,11,44,5,1
36010053,U,South East,Silver,41,E,S & S East,9,29,4,0
36010495,F,North,Silver,37,E,Yorkshire,0,37,9,0
36013559,M,North,Silver,51,F,N West,3,51,1,0
36014598,F,South East,Tin,4,A,S & S East,11,63,9,1
36014920,M,Midlands,Tin,44,E,Wales & West,5,48,7,0
36015055,F,South East,Tin,14,B,London,16,30,7,1
36015276,F,Midlands,Tin,4,A,Midlands,7,59,8,0
36016230,F,Midlands,Silver,35,D,Wales & West,10,33,4,1
36016388,M,South East,Silver,4,A,S & S East,10,55,7,0
36016566,M,North,Silver,32,D,N West,8,57,11,0
36017503,F,South East,Silver,3,A,London,10,43,3,0
36017945,F,Midlands,Tin,2,A,Wales & West,6,67,7,0
36018240,F,Midlands,Gold,18,C,Midlands,5,77,6,0
36018410,U,South East,Silver,35,D,London,12,43,6,0
36020466,M,South East,Gold,48,F,London,10,61,5,1
36024003,M,Midlands,Tin,U,Unknown,Ulster,8,43,7,0
36027568,U,North,Silver,49,F,N West,6,57,1,0
36028092,F,North,Gold,44,E,N West,12,70,4,0
36029137,F,South East,Silver,25,C,S & S East,12,62,3,0
36034432,F,North,Gold,32,D,Yorkshire,0,49,5,1
36039752,F,North,Gold,25,C,N West,7,53,2,0
36044462,U,Midlands,Silver,44,E,Midlands,5,48,5,0
36046538,F,Midlands,Gold,51,F,East,5,61,10,0
36048646,F,North,Silver,12,B,N West,8,67,11,0
36049146,F,Midlands,Tin,38,E,East,15,44,4,1
36053780,F,Midlands,Silver,50,F,East,14,34,12,1
36054360,F,South East,Silver,21,C,London,13,42,1,1
36058102,M,South East,Silver,10,B,London,7,70,8,0
36065923,M,South East,Gold,18,C,London,9,60,5,0
36067500,U,Midlands,Silver,41,E,Wales & West,7,77,25,0
36068043,F,U,Silver,38,E,Unknown,4,50,5,0
36069554,F,South East,Gold,12,B,London,7,66,2,0
36070587,M,Midlands,Silver,19,C,Midlands,8,63,4,0
36071087,F,South East,Tin,30,D,S & S East,7,38,5,1
36072601,F,South East,Gold,12,B,London,0,69,8,0
36075732,F,South East,Tin,37,E,London,14,44,7,1
36081422,F,Midlands,Silver,51,F,Wales & West,7,51,1,0
36081945,M,South East,Silver,20,C,London,6,58,6,0
36086025,M,North,Silver,30,D,N West,9,39,9,1
36087102,F,South West,Silver,11,B,S West,4,70,5,0
36091215,F,South East,Silver,28,D,London,15,49,1,1
36093773,F,North,Silver,17,C,N West,12,0,10,1
36095350,F,Midlands,Tin,28,D,Wales & West,13,33,5,1
36098937,F,South East,Tin,44,E,London,10,36,5,0
36107197,U,Midlands,Gold,27,D,Wales & West,2,0,1,0
36108754,F,Scottish,Gold,20,C,C Scotland,10,62,6,0
36111364,M,North,Gold,13,B,N West,11,63,8,0
36111895,F,Midlands,Gold,32,D,Midlands,7,69,2,1
36112409,F,Midlands,Silver,19,C,Wales & West,7,71,4,0
36116706,F,Midlands,Silver,41,E,Wales & West,2,48,6,0
36118270,U,North,Gold,28,D,N West,13,65,29,0
36119829,M,North,Gold,34,D,N West,12,62,8,0
36124946,U,Midlands,Silver,8,B,East,6,59,8,0
36129018,F,South East,Silver,26,C,London,13,33,6,1
36132086,F,Midlands,Silver,37,E,Midlands,6,57,2,0
36133082,F,North,Gold,34,D,N West,16,44,3,1
36141050,F,Midlands,Tin,32,D,Wales & West,4,32,8,0
36142111,F,North,Silver,49,F,Yorkshire,15,35,8,1
36142650,M,Scottish,Tin,8,B,C Scotland,11,41,5,0
36151145,F,South East,Gold,27,D,London,6,45,7,0
36154306,F,South East,Gold,18,C,S & S East,11,74,10,1
36158980,F,South East,Gold,22,C,London,5,56,8,0
36160012,F,South East,Silver,28,D,London,5,66,6,1
36168307,F,Midlands,Silver,51,F,Wales & West,3,19,1,0
36168811,F,North,Tin,16,C,N East,8,49,5,0
36179457,M,South East,Gold,13,B,S & S East,12,63,9,0
36180528,F,Midlands,Silver,2,A,Midlands,19,74,6,1
36182725,F,North,Gold,27,D,N West,0,78,26,0
36184779,F,South East,Silver,27,D,London,6,28,5,0
36192577,F,Midlands,Silver,38,E,Wales & West,7,40,1,1
36193115,F,South East,Gold,25,C,London,11,34,5,0
36193654,F,South East,Tin,44,E,London,10,70,4,1
36198443,F,Midlands,Gold,19,C,Wales & West,4,72,7,0
36199482,U,Midlands,Gold,17,C,Wales & West,6,63,4,0
36204265,F,South East,Gold,8,B,London,6,77,4,0
36205415,M,South East,Silver,37,E,London,6,55,2,0
36206527,M,North,Tin,47,F,Yorkshire,3,52,10,0
36207566,U,Scottish,Silver,2,A,C Scotland,7,58,5,0
36208147,U,South East,Tin,12,B,S & S East,8,50,8,0
36208406,M,South East,Tin,41,E,London,12,46,8,1
36209704,U,Midlands,Silver,44,E,Midlands,5,53,1,0
36210770,M,North,Silver,51,F,N West,12,50,5,0
36214686,M,South East,Gold,37,E,S & S East,11,76,1,0
36215216,F,North,Tin,33,D,Yorkshire,9,42,5,0
36215720,U,South East,Platinum,20,C,London,11,62,30,0
36217316,U,South East,Gold,4,A,London,8,56,3,0
36219890,U,South East,Silver,25,C,S & S East,4,59,5,0
36220929,F,South East,Silver,52,F,London,6,64,9,0
36225033,F,North,Silver,23,C,N West,14,58,6,1
36230797,F,Midlands,Silver,42,E,Midlands,13,75,4,0
36231300,F,South East,Silver,24,C,S & S East,10,74,8,0
36232897,F,North,Silver,4,A,Yorkshire,7,47,0,0
36235470,F,North,Gold,1,A,Yorkshire,3,68,14,0
36236540,M,South East,Gold,31,D,S & S East,13,46,2,0
36240229,U,Scottish,Silver,17,C,C Scotland,4,61,1,0
36240725,F,South West,Platinum,27,D,S West,10,63,3,0
36242787,F,Midlands,Silver,17,C,Midlands,11,47,11,0
36248025,F,North,Silver,16,C,N West,10,78,5,1
36249544,F,Midlands,Silver,32,D,Midlands,7,55,11,0
36262141,F,North,Platinum,32,D,N West,9,73,4,0
36269898,M,North,Tin,52,F,N West,14,34,8,1
36270934,F,South East,Silver,4,A,S & S East,11,42,10,0
36273534,F,Midlands,Silver,50,F,Midlands,13,37,1,0
36276770,F,South East,Silver,21,C,London,8,0,8,0
36277823,F,Midlands,Gold,8,B,East,15,47,4,0
36279885,U,South East,Tin,33,D,S & S East,9,64,30,0
36280930,M,North,Silver,4,A,N West,0,49,7,0
36281430,F,South East,Silver,38,E,London,7,56,10,0
36291354,M,South West,Platinum,49,F,S West,9,51,1,0
36295554,F,South East,Platinum,28,D,S & S East,11,69,3,1
36298693,F,Midlands,Silver,27,D,Midlands,7,58,8,0
36299770,F,Midlands,Gold,12,B,Midlands,7,60,1,0
36303425,M,South East,Platinum,4,A,London,7,71,9,0
36303930,F,South East,Gold,28,D,London,9,63,1,1
36305460,M,South East,Silver,21,C,London,9,64,6,0
36313706,F,South West,Silver,11,B,S West,10,65,4,0
36314206,F,South East,Tin,25,C,London,14,41,7,1
36314737,M,South East,Silver,30,D,S & S East,7,73,9,1
36317337,F,South East,Gold,27,D,London,0,0,2,0
36319879,F,South East,Gold,18,C,London,6,68,0,0
36321415,F,Scottish,Tin,27,D,N Scot,6,50,5,0
36321920,U,South East,Silver,8,B,S & S East,10,53,8,0
36327014,F,North,Gold,47,F,N West,17,47,11,1
36332085,F,Scottish,Gold,22,C,C Scotland,9,66,2,0
36337303,F,South East,Tin,38,E,S & S East,17,0,7,1
36339853,M,South East,Silver,27,D,London,3,65,9,0
36340371,U,U,Silver,51,F,Unknown,4,48,1,0
36346698,M,Midlands,Gold,1,A,Midlands,3,44,8,0
36351926,F,Scottish,Gold,48,F,C Scotland,7,73,4,0
36352434,F,South West,Silver,49,F,S West,11,66,28,0
36357053,U,North,Platinum,45,E,N West,3,64,4,0
36357568,M,Scottish,Tin,52,F,C Scotland,8,48,8,0
36358068,F,Midlands,Silver,14,B,East,7,73,8,0
36360194,M,South East,Tin,34,D,London,7,37,8,1
36362286,U,Scottish,Silver,34,D,C Scotland,11,78,1,0
36364823,M,Midlands,Silver,34,D,Wales & West,10,71,9,1
36366427,F,Midlands,Tin,8,B,Midlands,7,33,5,0
36369639,U,South East,Gold,28,D,London,7,62,5,0
36370190,U,South East,Tin,41,E,London,11,51,8,0
36370700,F,Midlands,Gold,10,B,Midlands,6,67,4,0
36375345,F,Midlands,Gold,23,C,East,14,50,6,0
36382031,F,Scottish,Gold,23,C,Border,11,75,2,0
36382589,F,South East,Silver,22,C,London,6,41,6,0
36383615,F,North,Tin,U,Unknown,Yorkshire,5,59,9,0
36385170,M,North,Silver,22,C,N West,6,48,10,0
36385685,F,Midlands,Silver,28,D,Midlands,0,62,0,0
36386193,M,North,Silver,22,C,N West,9,36,5,1
36391286,F,North,Tin,25,C,N West,4,36,5,0
36392320,F,North,Tin,53,F,N West,12,0,4,1
36394390,F,South East,Tin,41,E,S & S East,6,40,8,1
36395966,U,South East,Gold,27,D,London,13,44,2,0
36399040,F,Midlands,Gold,52,F,Wales & West,5,73,2,0
36401125,M,Midlands,Platinum,49,F,Wales & West,11,64,8,0
36401621,F,U,Tin,24,C,Unknown,8,0,5,0
36402164,M,North,Silver,17,C,N East,2,38,10,1
36402687,F,South West,Gold,16,C,S West,12,53,1,1
36407859,U,North,Platinum,8,B,N West,9,76,1,0
36410477,M,North,Tin,20,C,N West,7,46,8,1
36414618,F,South East,Tin,24,C,S & S East,6,74,7,1
36416149,U,Midlands,Tin,16,C,Midlands,10,54,8,0
36420871,F,South East,Gold,38,E,London,6,73,2,0
36421410,M,South East,Tin,30,D,S & S East,9,67,9,0
36426551,F,Midlands,Tin,23,C,Midlands,11,65,8,0
36428619,M,Midlands,Tin,25,C,Midlands,12,40,5,1
36432284,U,South East,Tin,38,E,London,0,48,4,0
36433574,F,South East,Gold,44,E,London,9,58,4,1
36434333,F,South East,Silver,52,F,London,7,0,5,0
36435356,U,South East,Gold,10,B,London,5,63,5,0
36438410,F,South West,Silver,23,C,S West,8,49,8,0
36438916,F,South East,Silver,24,C,S & S East,6,64,9,1
36441445,M,Midlands,Silver,47,F,Midlands,6,67,7,0
36443545,F,South West,Tin,51,F,S West,12,44,5,0
36444045,F,South East,Silver,34,D,London,16,39,11,1
36444541,M,North,Silver,25,C,N West,11,65,2,0
36448180,F,Midlands,Silver,2,A,Midlands,7,36,4,1
36454210,F,Midlands,Tin,U,Unknown,Wales & West,11,63,11,0
36456027,U,South East,Gold,U,Unknown,London,7,78,1,0
36456574,F,Midlands,Silver,38,E,East,9,36,10,1
36457074,U,Midlands,Gold,3,A,Wales & West,12,68,9,0
36465042,F,Midlands,Tin,27,D,Wales & West,7,51,5,0
36470631,M,Midlands,Silver,53,F,East,11,59,4,0
36472677,F,Midlands,Silver,53,F,East,5,46,8,0
36476354,U,Midlands,Gold,16,C,Midlands,9,74,7,0
36476877,F,South East,Silver,26,C,London,10,35,6,1
36478918,F,Midlands,Tin,U,Unknown,Ulster,8,39,6,1
36481480,F,North,Gold,35,D,N East,11,61,4,0
